sample_id,basin_type,API,gamma_g,gamma_o,T,Rsb,Psep,Tsep,P,Pb,Rs,Bo,mu_o,is_saturated,P_over_Pb
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,200.0,3279.598187184776,4.162194975329135,1.0550603483879382,113.11597983871687,1,0.05821239611448482
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,604.461792825589,3471.0358435012254,23.472433710297853,1.0862381186890722,85.63000384070676,1,0.17593584660017422
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,1008.923585651178,3414.7668615836415,59.98378479458801,1.120642581538159,59.37561573845253,1,0.29365929708586364
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,1413.385378476767,3440.2576574678037,108.16817962547803,1.060982206063059,35.59045804429021,1,0.411382747571553
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,1817.847171302356,3374.8899284996405,166.18503236795812,1.1413143019487926,24.40802462002811,1,0.5291061980572425
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,2222.308964127945,3498.6045158412203,260.92900022234556,1.1001730373526533,15.948573657094709,1,0.6468296485429318
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,2626.770756953534,3447.739033329385,289.63341105623545,1.1939889114950417,13.139952103386072,1,0.7645530990286212
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,3031.232549779123,3503.771349169986,413.9426415527237,1.094225387785285,9.653902495560207,1,0.8822765495143107
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,3435.694342604712,3147.2179228376003,483.4607347001277,1.3849296609941217,6.821929028020257,1,1.0
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,3550.217487358202,3511.446921156433,467.05111148414534,1.2649410792785032,7.464782502848086,0,1.0333333333333332
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,3664.7406321116923,3281.502890873963,504.89235496582205,1.2113251380151036,7.729923610858779,0,1.0666666666666667
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,3779.263776865183,3516.6547439707897,482.4890257908481,1.35042453323315,7.562922745191565,0,1.0999999999999999
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,3893.786921618673,3545.736485828954,529.625181307304,1.2253460543960089,7.375789444120737,0,1.1333333333333333
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,4008.310066372164,3230.5367480792115,497.70794530543515,1.2820354165665853,7.626975803886775,0,1.1666666666666667
0,B,18.169356263708664,1.1136673345872297,0.9454173087421133,103.44565608320354,513.5550001489574,459.0415240386901,87.81629253178036,4122.833211125654,3447.2012867550775,538.3697407231197,1.1790744748633823,7.837216976290221,0,1.2
1,A,16.429433161788058,1.0149856722833668,0.9565371608315683,289.314875454693,415.98885334359966,213.04662817781906,104.46087882013381,200.0,3024.4556537445083,19.066474444544642,1.0625407590304865,3.290590091905247,1,0.0657959505227191
1,A,16.429433161788058,1.0149856722833668,0.9565371608315683,289.314875454693,415.98885334359966,213.04662817781906,104.46087882013381,554.9625934633711,3043.4791842235704,56.52909525969756,1.1939620945468097,2.7260566502720733,1,0.1825714567073792
1,A,16.429433161788058,1.0149856722833668,0.9565371608315683,289.314875454693,415.98885334359966,213.04662817781906,104.46087882013381,909.9251869267423,3038.827352520242,104.67065393945505,1.2883148285247255,2.0425360890446544,1,0.2993469628920393
1,A,16.429433161788058,1.0149856722833668,0.9565371608315683,289.314875454693,415.98885334359966,213.04662817781906,104.46087882013381,1264.8877803901134,2988.9115407790428,152.2543157369333,1.1953210666118488,1.9732775900088881,1,0.4161224690766994
1,A,16.429433161788058,1.0149856722833668,0.9565371608315683,289.314875454693,415.98885334359966,213.04662817781906,104.46087882013381,1619.8503738534846,2967.3925291293604,186.61190166028746,1.269188154801301,1.3651423144310635,1,0.5328979752613595
